ID,diver,buddy,site_code,location_name,latitude,longitude,day,month,year,depth,code,scientific_name,max_diameter,max_height,percent_mortality,condition_code,percent_affected,distribution,rate_tissue_loss,coral_condition_notes,Count 
,Felicia Aronson,,cbc17,Curlew Patch Reef,,,16,12,2023,,ssid,Siderastrea siderea,50,40,0,DC,25,D,,Black/dark spots,
,Felicia Aronson,,cbc17,Curlew Patch Reef,,,16,12,2023,,aaga,Agaricia agaricites,28,20,0,CLB,100,D,,,
,Felicia Aronson,,cbc17,Curlew Patch Reef,,,16,12,2023,,aten,Agaricia tenuifolia,35,25,0,CLB,100,D,,,
,Felicia Aronson,,cbc17,Curlew Patch Reef,,,16,12,2023,,aten,Agaricia tenuifolia,35,20,0,CLB,100,D,,,2
,Felicia Aronson,,cbc17,Curlew Patch Reef,,,16,12,2023,,past,Porites astreoides,28,15,0,CLP/CLB,20,D,,,
,Felicia Aronson,,cbc17,Curlew Patch Reef,,,16,12,2023,,aten,Agaricia tenuifolia,35,25,90,TL/CLB,100,D,,,2
,Felicia Aronson,,cbc17,Curlew Patch Reef,,,16,12,2023,,oann,Orbicella annularis,65,85,0,CLP,5,D,,,
,Felicia Aronson,,cbc17,Curlew Patch Reef,,,16,12,2023,,aten,Agaricia tenuifolia,25,30,85,TL/CLB,100,D,,,
,Felicia Aronson,,cbc17,Curlew Patch Reef,,,16,12,2023,,ofav,Orbicella faveolata,30,30,0,CLP,5,D,,,
,Felicia Aronson,,cbc17,Curlew Patch Reef,,,16,12,2023,,ssid,Siderastrea siderea,60,30,20,TL/CLP,40,D,,,
,Felicia Aronson,,cbc17,Curlew Patch Reef,,,16,12,2023,,aaga,Agaricia agaricites,25,20,3,TL/CLB,100,D,,,
,Felicia Aronson,,cbc17,Curlew Patch Reef,,,16,12,2023,,ofav,Orbicella faveolata,40,22,0,CLP,5,D,,,
,Felicia Aronson,,cbc17,Curlew Patch Reef,,,16,12,2023,,ssid,Siderastrea siderea,60,50,80,DC/TL,,D,,"Huge colony now lots isolate, dark patches",
,Felicia Aronson,,cbc17,Curlew Patch Reef,,,16,12,2023,,aaga,Agaricia agaricites,4,1,,CLB,100,,,,1
,Felicia Aronson,,cbc17,Curlew Patch Reef,,,16,12,2023,,aaga,Agaricia agaricites,10,5,,CLB,100,,,,12
,Felicia Aronson,,cbc17,Curlew Patch Reef,,,16,12,2023,,aaga,Agaricia agaricites,20,11,,CLB,100,,,,10
,Felicia Aronson,,cbc17,Curlew Patch Reef,,,16,12,2023,,aaga,Agaricia agaricites,40,21,,CLB,100,,,,5
,Felicia Aronson,,cbc17,Curlew Patch Reef,,,16,12,2023,,aten,Agaricia tenuifolia,10,5,,CLB,100,,,,2
,Felicia Aronson,,cbc17,Curlew Patch Reef,,,16,12,2023,,aten,Agaricia tenuifolia,20,11,,CLB,100,,,,8
,Felicia Aronson,,cbc17,Curlew Patch Reef,,,16,12,2023,,aten,Agaricia tenuifolia,40,21,,CLB,100,,,,6
,Felicia Aronson,,cbc17,Curlew Patch Reef,,,16,12,2023,,hcuc,Helioseris cucullata,4,1,,CLB,100,,,,2
,Felicia Aronson,,cbc17,Curlew Patch Reef,,,16,12,2023,,hcuc,Helioseris cucullata,20,11,,CLB,100,,,,1
,Felicia Aronson,,cbc17,Curlew Patch Reef,,,16,12,2023,,past,Porites astreoides,j,,,CLB,100,,,,1
,Felicia Aronson,,cbc17,Curlew Patch Reef,,,16,12,2023,,past,Porites astreoides,10,5,,CLB,100,,,,3
,Felicia Aronson,,cbc17,Curlew Patch Reef,,,16,12,2023,,past,Porites astreoides,40,21,,CLB,100,,,,1
,Felicia Aronson,,cbc17,Curlew Patch Reef,,,16,12,2023,,ppor,Porites porites,10,5,,CLB,100,,,,6
,Felicia Aronson,,cbc17,Curlew Patch Reef,,,16,12,2023,,ppor,Porites porites,20,11,,CLB,100,,,,4
,Felicia Aronson,,cbc17,Curlew Patch Reef,,,16,12,2023,,ssid,Siderastrea siderea,20,11,,CLB,100,,,,2
,Felicia Aronson,,cbc17,Curlew Patch Reef,,,16,12,2023,,ssid,Siderastrea siderea,80,41,,CLB,100,,,,3
,Felicia Aronson,,cbc17,Curlew Patch Reef,,,16,12,2023,,sint,Stephanocoenia intersepta,20,11,,CLB,100,,,,3
,Felicia Aronson,,cbc17,Curlew Patch Reef,,,16,12,2023,,pfur,Porites furcata,10,5,,CLB,100,,,,7
,Felicia Aronson,,cbc17,Curlew Patch Reef,,,16,12,2023,,pfur,Porites furcata,20,11,,CLB,100,,,,4
,Felicia Aronson,,cbc17,Curlew Patch Reef,,,16,12,2023,,pdiv,Porites divaricata,10,5,,CLB,100,,,,5
,Felicia Aronson,,cbc17,Curlew Patch Reef,,,16,12,2023,,pdiv,Porites divaricata,20,11,,CLB,100,,,,7
,Erin Shilling,,cbc17,Curlew Patch Reef,,,16,12,2023,,ofav,Orbicella faveolata,110,85,0,CLP,10,MF,,TL FROM BL,
,Erin Shilling,,cbc17,Curlew Patch Reef,,,16,12,2023,,aten,Agaricia tenuifolia,45,30,75,CLB,100,MF,,Old Mortality,
,Erin Shilling,,cbc17,Curlew Patch Reef,,,16,12,2023,,oann,Orbicella annularis,60,30,50,TL,100,MF,,TL FROM BL,
,Erin Shilling,,cbc17,Curlew Patch Reef,,,16,12,2023,,aten,Agaricia tenuifolia,50,40,50,CLB,100,MF,,TL FROM BL,
,Erin Shilling,,cbc17,Curlew Patch Reef,,,16,12,2023,,aten,Agaricia tenuifolia,100,30,80,CLB,100,MF,,TL FROM BL,
,Erin Shilling,,cbc17,Curlew Patch Reef,,,16,12,2023,,aten,Agaricia tenuifolia,120,40,80,CLB,100,MF,,TL FROM BL,
,Erin Shilling,,cbc17,Curlew Patch Reef,,,16,12,2023,,aten,Agaricia tenuifolia,100,40,80,CLB,100,MF,,TL FROM BL,
,Erin Shilling,,cbc17,Curlew Patch Reef,,,16,12,2023,,oann,Orbicella annularis,30,15,0,CLP,30,MF,,,
,Erin Shilling,,cbc17,Curlew Patch Reef,,,16,12,2023,,aaga,Agaricia agaricites,juv,,,CLB,100,,,,3
,Erin Shilling,,cbc17,Curlew Patch Reef,,,16,12,2023,,aaga,Agaricia agaricites,10,5,,CLB,100,,,,25
,Erin Shilling,,cbc17,Curlew Patch Reef,,,16,12,2023,,aaga,Agaricia agaricites,20,11,,CLB,100,,,,12
,Erin Shilling,,cbc17,Curlew Patch Reef,,,16,12,2023,,aten,Agaricia tenuifolia,20,11,,CLB,100,,,,11
,Erin Shilling,,cbc17,Curlew Patch Reef,,,16,12,2023,,mcav,Montrastraea cavernosa,20,11,,CLB,100,,,,1
,Erin Shilling,,cbc17,Curlew Patch Reef,,,16,12,2023,,past,Porites astreoides,10,5,,CLB,100,,,,2
,Erin Shilling,,cbc17,Curlew Patch Reef,,,16,12,2023,,past,Porites astreoides,20,11,,CLB,100,,,,1
,Erin Shilling,,cbc17,Curlew Patch Reef,,,16,12,2023,,pfur,Porites furcata,10,5,,CLB,100,,,,5
,Erin Shilling,,cbc17,Curlew Patch Reef,,,16,12,2023,,pfur,Porites furcata,20,11,,CLB,100,,,,1
,Felicia Aronson,,cbc20,CBC 30 North,,,16,12,2023,,past,Porites astreoides,48,28,0,CLB,100,D,,,
,Felicia Aronson,,cbc20,CBC 30 North,,,16,12,2023,,aaga,Agaricia agaricites,25,15,0,CLB,100,D,,,
,Felicia Aronson,,cbc20,CBC 30 North,,,16,12,2023,,sint,Stephanocoenia intersepta,22,12,0,CLB,80,D,,,
,Felicia Aronson,,cbc20,CBC 30 North,,,16,12,2023,,aaga,Agaricia agaricites,24,18,0,CLB,100,D,,,
,Felicia Aronson,,cbc20,CBC 30 North,,,16,12,2023,,aaga,Agaricia agaricites,4,1,,CLB,100,,,,4
,Felicia Aronson,,cbc20,CBC 30 North,,,16,12,2023,,aaga,Agaricia agaricites,10,5,,CLB,100,,,,17
,Felicia Aronson,,cbc20,CBC 30 North,,,16,12,2023,,aaga,Agaricia agaricites,20,11,,CLB,100,,,,6
,Felicia Aronson,,cbc20,CBC 30 North,,,16,12,2023,,aaga,Agaricia agaricites,40,21,,CLB,100,,,,3
,Felicia Aronson,,cbc20,CBC 30 North,,,16,12,2023,,aten,Agaricia tenuifolia,10,5,,CLB,100,,,,4
,Felicia Aronson,,cbc20,CBC 30 North,,,16,12,2023,,aten,Agaricia tenuifolia,20,11,,CLB,100,,,,2
,Felicia Aronson,,cbc20,CBC 30 North,,,16,12,2023,,hcuc,Helioseris cucullata,20,11,,CLB,100,,,,1
,Felicia Aronson,,cbc20,CBC 30 North,,,16,12,2023,,ofav,Orbicella faveolata,4,1,,CLB,100,,,,1
,Felicia Aronson,,cbc20,CBC 30 North,,,16,12,2023,,ofav,Orbicella faveolata,10,5,,CLB,100,,,,1
,Felicia Aronson,,cbc20,CBC 30 North,,,16,12,2023,,ofav,Orbicella faveolata,20,11,,CLB,100,,,,1
,Felicia Aronson,,cbc20,CBC 30 North,,,16,12,2023,,past,Porites astreoides,10,5,,CLB,100,,,,6
,Felicia Aronson,,cbc20,CBC 30 North,,,16,12,2023,,past,Porites astreoides,20,11,,CLB,100,,,,7
,Felicia Aronson,,cbc20,CBC 30 North,,,16,12,2023,,past,Porites astreoides,40,21,,CLB,100,,,,2
,Felicia Aronson,,cbc20,CBC 30 North,,,16,12,2023,,ssid,Siderastrea siderea,4,1,,CLB,100,,,,12
,Felicia Aronson,,cbc20,CBC 30 North,,,16,12,2023,,ssid,Siderastrea siderea,10,5,,CLB,100,,,,6
,Felicia Aronson,,cbc20,CBC 30 North,,,16,12,2023,,sint,Siderastrea siderea,20,11,,CLB,100,,,,2
,Felicia Aronson,,cbc20,CBC 30 North,,,16,12,2023,,sint,Siderastrea siderea,40,21,,CLB,100,,,,1
,Felicia Aronson,,cbc20,CBC 30 North,,,16,12,2023,,pfur,Porites furcata,10,5,,CLB,100,,,,15
,Felicia Aronson,,cbc20,CBC 30 North,,,16,12,2023,,pdiv,Porites divaricata,10,5,,CLB,100,,,,9
,Erin Shilling,,cbc20,CBC 30 North,,,16,12,2023,,past,Porites astreoides,25,12,0,CLB,95,D,,,
,Erin Shilling,,cbc20,CBC 30 North,,,16,12,2023,,sint,Stephanocoenia intersepta,25,15,0,CLB,15,F,,,
,Erin Shilling,,cbc20,CBC 30 North,,,16,12,2023,,past,Porites astreoides,25,20,2,CLB,90,F,SA,TL FROM BL,
,Erin Shilling,,cbc20,CBC 30 North,,,16,12,2023,,dlab,Diploria labyrinthiformis,45,20,0,CLB,40,MF,,,
,Erin Shilling,,cbc20,CBC 30 North,,,16,12,2023,,oann,Orbicella annularis,40,60,0,CLB,40,F,,,
,Erin Shilling,,cbc20,CBC 30 North,,,16,12,2023,,aten,Agaricia tenuifolia,40,30,60,CLB,100,W,,TL FROM BL,
,Erin Shilling,,cbc20,CBC 30 North,,,16,12,2023,,aaga,Agaricia agaricites,juv,,,CLB,100,,,,1
,Erin Shilling,,cbc20,CBC 30 North,,,16,12,2023,,aaga,Agaricia agaricites,10,5,,CLB,100,,,,14
,Erin Shilling,,cbc20,CBC 30 North,,,16,12,2023,,aaga,Agaricia agaricites,20,11,,CLB,100,,,,1
,Erin Shilling,,cbc20,CBC 30 North,,,16,12,2023,,aten,Agaricia tenuifolia,10,5,,CLB,100,,,,2
,Erin Shilling,,cbc20,CBC 30 North,,,16,12,2023,,aten,Agaricia tenuifolia,20,11,,CLB,100,,,,3
,Erin Shilling,,cbc20,CBC 30 North,,,16,12,2023,,past,Porites astreoides,10,5,,CLB,100,,,,10
,Erin Shilling,,cbc20,CBC 30 North,,,16,12,2023,,past,Porites astreoides,20,11,,CLB,100,,,,3
,Erin Shilling,,cbc20,CBC 30 North,,,16,12,2023,,ssid,Siderastrea siderea,4,1,,CLB,100,,,,7
,Erin Shilling,,cbc20,CBC 30 North,,,16,12,2023,,ssid,Siderastrea siderea,10,5,,CLB,100,,,,2
,Erin Shilling,,cbc20,CBC 30 North,,,16,12,2023,,ssid,Siderastrea siderea,20,11,,CLB,100,,,,1
,Erin Shilling,,cbc20,CBC 30 North,,,16,12,2023,,sint,Stephanocoenia intersepta,10,5,,CLB,100,,,,1
,Erin Shilling,,cbc20,CBC 30 North,,,16,12,2023,,pfur,Porites furcata,10,5,,CLB,100,,,,1
,Erin Shilling,,cbc3,CBC Lagoon Reef,,,16,12,2023,,aten,Agaricia tenuifolia,50,40,90,CLB,100,MF,,TL FROM BL,
,Erin Shilling,,cbc3,CBC Lagoon Reef,,,16,12,2023,,aten,Agaricia tenuifolia,70,40,90,CLB,100,MF,,TL FROM BL,
,Erin Shilling,,cbc3,CBC Lagoon Reef,,,16,12,2023,,aten,Agaricia tenuifolia,50,30,90,CLB,100,MF,,TL FROM BL,
,Erin Shilling,,cbc3,CBC Lagoon Reef,,,16,12,2023,,aten,Agaricia tenuifolia,75,30,90,CLB,100,MF,,TL FROM BL,
,Erin Shilling,,cbc3,CBC Lagoon Reef,,,16,12,2023,,aten,Agaricia tenuifolia,60,60,80,CLB,100,MF,,TL FROM BL,
,Erin Shilling,,cbc3,CBC Lagoon Reef,,,16,12,2023,,aten,Agaricia tenuifolia,75,30,90,CLB,100,MF,,TL FROM BL,
,Erin Shilling,,cbc3,CBC Lagoon Reef,,,16,12,2023,,pstr,Pseudodiploria strigosa,22,20,0,CLP/CLB,100,MF,,,
,Erin Shilling,,cbc3,CBC Lagoon Reef,,,16,12,2023,,aten,Agaricia tenuifolia,70,50,80,TL/CLB,100,MF,,,
,Erin Shilling,,cbc3,CBC Lagoon Reef,,,16,12,2023,,aten,Agaricia tenuifolia,79,40,90,TL/CLB,100,MF,,,
,Erin Shilling,,cbc3,CBC Lagoon Reef,,,16,12,2023,,aten,Agaricia tenuifolia,42,22,90,TL/CLB,100,MF,,,
,Erin Shilling,,cbc3,CBC Lagoon Reef,,,16,12,2023,,aaga,Agaricia agaricites,35,15,0,CLB,100,MF,,,
,Erin Shilling,,cbc3,CBC Lagoon Reef,,,16,12,2023,,aten,Agaricia tenuifolia,70,30,95,TL/CLB,100,MF,,,
,Erin Shilling,,cbc3,CBC Lagoon Reef,,,16,12,2023,,aaga,Agaricia agaricites,10,5,,CLB,100,,,,6
,Erin Shilling,,cbc3,CBC Lagoon Reef,,,16,12,2023,,aaga,Agaricia agaricites,20,11,,CLB,100,,,,3
,Erin Shilling,,cbc3,CBC Lagoon Reef,,,16,12,2023,,aten,Agaricia tenuifolia,10,5,,CLB,100,,,,2
,Erin Shilling,,cbc3,CBC Lagoon Reef,,,16,12,2023,,aten,Agaricia tenuifolia,20,11,,CLB,100,,,,6
,Erin Shilling,,cbc3,CBC Lagoon Reef,,,16,12,2023,,past,Porites astreoides,10,5,,CLB,100,,,,3
,Erin Shilling,,cbc3,CBC Lagoon Reef,,,16,12,2023,,past,Porites astreoides,20,11,,CLB,100,,,,1
,Erin Shilling,,cbc3,CBC Lagoon Reef,,,16,12,2023,,ssid,Siderastrea siderea,20,11,,CLB,100,,,,1
,Erin Shilling,,cbc3,CBC Lagoon Reef,,,16,12,2023,,pfur,Porites furcata,10,5,,CLB,100,,,,4
,Erin Shilling,,cbc3,CBC Lagoon Reef,,,16,12,2023,,pfur,Porites furcata,20,11,,CLB,100,,,,3
,Erin Shilling,,cbc3,CBC Lagoon Reef,,,16,12,2023,,pdiv,Porites divaricata,juv,,,CLB,100,,,,1
,Felicia Aronson,,cbc3,CBC Lagoon Reef,,,16,12,2023,,aten,Agaricia tenuifolia,60,12,95,TL/CLB,100,MF,,,
,Felicia Aronson,,cbc3,CBC Lagoon Reef,,,16,12,2023,,aten,Agaricia tenuifolia,40,15,95,TL/CLB,100,MF,,,
,Felicia Aronson,,cbc3,CBC Lagoon Reef,,,16,12,2023,,aten,Agaricia tenuifolia,80,15,80,TL/CLB,100,MF,,,
,Felicia Aronson,,cbc3,CBC Lagoon Reef,,,16,12,2023,,aten,Agaricia tenuifolia,80,20,80,TL/CLB,100,MF,,,
,Felicia Aronson,,cbc3,CBC Lagoon Reef,,,16,12,2023,,aaga,Agaricia agaricites,juv,,,CLB,100,,,,1
,Felicia Aronson,,cbc3,CBC Lagoon Reef,,,16,12,2023,,aaga,Agaricia agaricites,10,5,,CLB,100,,,,13
,Felicia Aronson,,cbc3,CBC Lagoon Reef,,,16,12,2023,,aaga,Agaricia agaricites,20,11,,CLB,100,,,,14
,Felicia Aronson,,cbc3,CBC Lagoon Reef,,,16,12,2023,,aaga,Agaricia agaricites,80,41,,CLB,100,,,,1
,Felicia Aronson,,cbc3,CBC Lagoon Reef,,,16,12,2023,,aten,Agaricia tenuifolia,juv,,,CLB,100,,,,1
,Felicia Aronson,,cbc3,CBC Lagoon Reef,,,16,12,2023,,aten,Agaricia tenuifolia,10,5,,CLB,100,,,,7
,Felicia Aronson,,cbc3,CBC Lagoon Reef,,,16,12,2023,,aten,Agaricia tenuifolia,20,11,,CLB,100,,,,10
,Felicia Aronson,,cbc3,CBC Lagoon Reef,,,16,12,2023,,aten,Agaricia tenuifolia,40,21,,CLB,100,,,,1
,Felicia Aronson,,cbc3,CBC Lagoon Reef,,,16,12,2023,,aten,Agaricia tenuifolia,80,41,,CLB,100,,,,5
,Felicia Aronson,,cbc3,CBC Lagoon Reef,,,16,12,2023,,aten,Agaricia tenuifolia,81,81,,CLB,100,,,,2
,Felicia Aronson,,cbc3,CBC Lagoon Reef,,,16,12,2023,,past,Porites astreoides,juv,,,CLB,100,,,,7
,Felicia Aronson,,cbc3,CBC Lagoon Reef,,,16,12,2023,,past,Porites astreoides,10,5,,CLB,100,,,,9
,Felicia Aronson,,cbc3,CBC Lagoon Reef,,,16,12,2023,,past,Porites astreoides,20,11,,CLB,100,,,,9
,Felicia Aronson,,cbc3,CBC Lagoon Reef,,,16,12,2023,,ppor,Porites Porites,10,5,,CLB,100,,,,4
,Felicia Aronson,,cbc3,CBC Lagoon Reef,,,16,12,2023,,ppor,Porites Porites,20,11,,CLB,100,,,,2
,Felicia Aronson,,cbc3,CBC Lagoon Reef,,,16,12,2023,,pstr,Pseudodiploria strigosa,40,21,,CLB,100,,,,1
,Felicia Aronson,,cbc3,CBC Lagoon Reef,,,16,12,2023,,ssid,Siderastrea siderea,juv,,,CLB,100,,,,2
,Felicia Aronson,,cbc3,CBC Lagoon Reef,,,16,12,2023,,ssid,Siderastrea siderea,4,1,,CLB,100,,,,8
,Felicia Aronson,,cbc3,CBC Lagoon Reef,,,16,12,2023,,ssid,Siderastrea siderea,10,5,,CLB,100,,,,5
,Felicia Aronson,,cbc3,CBC Lagoon Reef,,,16,12,2023,,ssid,Siderastrea siderea,20,11,,CLB,100,,,,2
,Felicia Aronson,,cbc3,CBC Lagoon Reef,,,16,12,2023,,pfur,Porites furcata,10,5,,CLB,100,,,,2
,Viviana Bravo,,,House Reef,,,20,5,2022,,ssid,,62,45,0,CLP,B,MF,,recorded 'rate of TL' for corals without TL identified -- ignored rate column unless TL specified,
,Viviana Bravo,,,House Reef,,,20,5,2022,,oann,,15,17,0,CLP,B,MF,,JPG 531,
,Viviana Bravo,,,House Reef,,,20,5,2022,,oann,,46,35,0,CLP,B,MF,,,
,Viviana Bravo,,,House Reef,,,20,5,2022,,ssid,,9,11,5,DC,B,MF,,,
,Viviana Bravo,,,House Reef,,,20,5,2022,,ssid,,85,38,30,CLB/DC,A/C,F/MF,,,
,Viviana Bravo,,,House Reef,,,20,5,2022,,oann,,20,10,30,CLB/DC,C,F/MF,,JPG 534,
,Viviana Bravo,,,House Reef,,,20,5,2022,,dlab,,20,20,10,TL,B,F/MF,SA,JPG 535,
,Sarah Gignoux-Wolfsohn,,,House Reef,,,20,5,2022,,pstr,,28,45,75,TL,15,F,A,old TL?,
,Sarah Gignoux-Wolfsohn,,,House Reef,,,20,5,2022,,pstr,,95,82,20,TL,20,F,A,,
,Sarah Gignoux-Wolfsohn,,,House Reef,,,20,5,2022,,oann,,120,80,1,TL,1,F,A,1% or carry down previous number?,
,Sarah Gignoux-Wolfsohn,,,House Reef,,,20,5,2022,,pstr,,17,15,30,TL,30,F,A,,
,Sarah Gignoux-Wolfsohn,,,House Reef,,,20,5,2022,,sint,,34,5,0,DC,5,F,,,
,Sarah Gignoux-Wolfsohn,,,House Reef,,,20,5,2022,,sint,,18,7,0,DC,5,MF,,,
,Sarah Gignoux-Wolfsohn,,,House Reef,,,20,5,2022,,ssid,,35,30,80,TL,80,MF/D,SA,,
,Sarah Gignoux-Wolfsohn,,,House Reef,,,20,5,2022,,oann,,120,80,1,TL,1,F,A,BBD; 1% or carry down previous number?,
,Viviana Bravo,,,CBC Lagoon,,,19,5,2022,,aaga,,4,6,0,CLP,A,F,,DID NOT ENTER CORALS WITH SUBACUTE TISSUE LOSS -- OLD MORTALITY RECORDED AS TL ,
,Viviana Bravo,,,CBC Lagoon,,,19,5,2022,,aaga,,20,18,0,CLP,A,F,,,
,Viviana Bravo,,,CBC Lagoon,,,19,5,2022,,dstr,,25,26,80,CLP,B,F,,,
,Viviana Bravo,,,CBC Lagoon,,,19,5,2022,,ofav,,20,12,5,CLP,A,MF,,,
,Viviana Bravo,,,CBC Lagoon,,,19,5,2022,,mcav,,11,28,40,CLP,B,MF,,,
,Viviana Bravo,,,CBC Lagoon,,,19,5,2022,,aten,,80,60,40,TL,C,MF,A,,
,Viviana Bravo,,,CBC Lagoon,,,19,5,2022,,ssid,,15,18,20,DC,C,MF,,,
,Viviana Bravo,,,CBC Lagoon,,,19,5,2022,,ssid,,11,15,30,DC,C,MF,,,
,Viviana Bravo,,,CBC Lagoon,,,19,5,2022,,aten,,80,50,40,TL,C,MF,A,,
,Viviana Bravo,,,CBC Lagoon,,,19,5,2022,,aten,,80,40,40,TL,C,MF,A,,
,Viviana Bravo,,,CBC Lagoon,,,19,5,2022,,ssid,,10,11,70,TL/DC,C/C,MF/MF,A,,
,Viviana Bravo,,,CBC Lagoon,,,19,5,2022,,aten,,80,70,80,TL,C,MF,A,,
,Viviana Bravo,,,CBC Lagoon,,,19,5,2022,,ssid,,9,9,5,DC,C,F,,,
,Viviana Bravo,,,CBC Lagoon,,,19,5,2022,,ssid,,40,25,80,TL/DC,C/C,F/MF,A,,
,Viviana Bravo,,,CBC Lagoon,,,19,5,2022,,unks,,25,26,10,CLP,B,MF,,,
,Viviana Bravo,,,CBC Lagoon,,,19,5,2022,,ppor,,4,8,10,CLB/DC,B,MF,,,
,Viviana Bravo,,,CBC Lagoon,,,19,5,2022,,aten,,80,40,30,TL,B,MF,A,,
,Viviana Bravo,,,CBC Lagoon,,,19,5,2022,,aten,,20,30,10,TL,B,MF,A,,
,Viviana Bravo,,,CBC Lagoon,,,19,5,2022,,ofav,,40,20,25,TL,25,F,A,,
,Viviana Bravo,,,CBC Lagoon,,,19,5,2022,,aten,,35,22,15,TL,15,MF,A,,
,Viviana Bravo,,,CBC Lagoon,,,19,5,2022,,aten,,25,12,10,TL,10,F,A,,
,Viviana Bravo,,,CBC Lagoon,,,19,5,2022,,aten,,25,10,5,TL,5,F,A,,
,Sarah Gignoux-Wolfsohn,,,CBC Lagoon,,,19,5,2022,,ssid,,24,8,80,TL,80,MF/D,SA,,
,Sarah Gignoux-Wolfsohn,,,CBC Lagoon,,,19,5,2022,,aten,,14,6,15,TL,15,F,A,,
,Sarah Gignoux-Wolfsohn,,,CBC Lagoon,,,19,5,2022,,aten,,38,5,5,TL,5,F,A,,
,Sarah Gignoux-Wolfsohn,,,CBC Lagoon,,,19,5,2022,,ssid,,11,4,95,TL,95,MF/D,SA,,
,Sarah Gignoux-Wolfsohn,,,CBC Lagoon,,,19,5,2022,,aten,,55,15,5,TL,5,F,A,,
,Sarah Gignoux-Wolfsohn,,,CBC Lagoon,,,19,5,2022,,ssid,,29,12,5,TL,5,MF/D,SA,,
,Sarah Gignoux-Wolfsohn,,,CBC Lagoon,,,19,5,2022,,ofav,,29,18,20,TL,20,F,SA,,
,Sarah Gignoux-Wolfsohn,,,CBC Lagoon,,,19,5,2022,,oann,,25,5,5,TL,5,F,A,,
,Sarah Gignoux-Wolfsohn,,,CBC Lagoon,,,19,5,2022,,aten,,15,8,70,TL,70,F,A,,
,Leah Harper,,,CBC Lagoon,,,19,5,2022,,aten,,60,30,30,TL,A,MF,A,part of thicket,
,Leah Harper,,,CBC Lagoon,,,19,5,2022,,aten,,55,25,20,CLB/DC,A,D,,part of thicket,
,Leah Harper,,,CBC Lagoon,,,19,5,2022,,ssid,,18,7,60,TL,A,F,SA,JPG 4863,
,Leah Harper,,,CBC Lagoon,,,19,5,2022,,aten,,120,40,20,TL,A,F,A,JPG 4864,
,Leah Harper,,,CBC Lagoon,,,19,5,2022,,aten,,55,40,40,TL,A,F,SA,,
,Leah Harper,,,CBC Lagoon,,,19,5,2022,,past,,1,0,0,CLP,C,F,,,
,Leah Harper,,,CBC Lagoon,,,19,5,2022,,aten,,50,27,20,TL,A,F,A,JPG 4874,
,Leah Harper,,,CBC Lagoon,,,19,5,2022,,mcav,,30,33,15,TL,B,F,A,SCTLD JPG 4876,
,Leah Harper,,,CBC Lagoon,,,19,5,2022,,mcav,,24,22,30,TL,B,MF,A,SCTLD JPG 4877,
,Leah Harper,,,CBC Lagoon,,,19,5,2022,,sint,,30,15,90,TL,C,F,SA,JPG 4878,
,Leah Harper,,,CBC Lagoon,,,19,5,2022,,aten,,40,22,80,TL,B,MF,SA,,
,Leah Harper,,,CBC Lagoon,,,19,5,2022,,ssid,,18,8,70,DC,W,D,,,
,Leah Harper,,,CBC Lagoon,,,19,5,2022,,ssid,,8,5,40,CLP/DC,A/A,MF/MF,,,
,Leah Harper,,,CBC Lagoon,,,19,5,2022,,ssid,,13,10,85,DC,D,D,,,
,Leah Harper,,,CBC Lagoon,,,19,5,2022,,ssid,,7,3,40,DC,D,D,,,
,Leah Harper,,,CBC Lagoon,,,19,5,2022,,ssid,,13,10,95,DC,D,W,,,
,Leah Harper,,,CBC Lagoon,,,19,5,2022,,ssid,,14,4,30,DC,D,D,,,
,Leah Harper,,,CBC Lagoon,,,19,5,2022,,ssid,,26,4,30,DC,B,D,,,
,Leah Harper,,,CBC Lagoon,,,19,5,2022,,dlab,,26,12,25,TL,B,F,A,SCTLD JPG 4879,
,Leah Harper,,,CBC Central,,,25,5,2022,,ssid,,25,15,80,DC,C,D,,JPG 5948 STL (SHEATHING TISSUE LOSS),
,Leah Harper,,,CBC Central,,,25,5,2022,,ssid,,15,8,10,DC,B,D,,,
,Leah Harper,,,CBC Central,,,25,5,2022,,aaga,,31,10,55,TL,C,MF,A,JPG 5949,
,Leah Harper,,,CBC Central,,,25,5,2022,,aten,,10,18,10,TL,A,F,SA,,
,Leah Harper,,,CBC Central,,,25,5,2022,,mcav,,7,5,30,TL,B,F,SA,JPG 5952,
,Viviana Bravo,,,CBC Central,,,25,5,2022,,ssid,,10,8,70,TL,C,F,SA,JPG 4923,
,Viviana Bravo,,,CBC Central,,,25,5,2022,,dlab,,60,30,80,TL,D,F,A,JPG 4925,
,Viviana Bravo,,,CBC Central,,,25,5,2022,,oann,,25,35,30,TL,B,F,A,JPG 4926,
,Viviana Bravo,,,CBC Central,,,25,5,2022,,pstr,,45,55,90,TL,D,F,A,JPG 4935,
,Viviana Bravo,,,CBC Central,,,25,5,2022,,ssid,,25,30,10,DC,B,MF,SA,,
,Viviana Bravo,,,SR30N,,,24,5,2022,,ssid,,40,90,30,TL,C,MF,A,JPG 4910,
,Viviana Bravo,,,SR30N,,,24,5,2022,,mcav,,15,25,90,TL,D,F,A,JPG 4911,
,Viviana Bravo,,,SR30N,,,24,5,2022,,ssid,,11,5,50,TL,B,F,SA,JPG 4912,
,Viviana Bravo,,,SR30N,,,24,5,2022,,pstr,,23,15,30,TL,C,F,A,JPG 4913,
