ID,diver,buddy,site_code,location_name,latitude,longitude,day,month,year,depth,code,scientific_name,Total,juveniles_1_to_4_cm,isolate_1_to_4_cm,5_to_10_cm,11_to_20_cm,21_to_40_cm,41_to_80_cm,over_80_cm,0_recent_total_mortality,predation_bites,
,Kelly Pitts,,,CBC 30 North,,,7,1,2020,,mcav,Montrastraea cavernosa,3,0,0,0,2,1,0,0,,,
,Kelly Pitts,,,CBC 30 North,,,7,1,2020,,oann,Orbicella annularis,4,0,0,0,3,1,0,0,,,
,Kelly Pitts,,,CBC 30 North,,,7,1,2020,,past,Porites astreoides,61,0,0,35,26,0,0,0,,,
,Kelly Pitts,,,CBC 30 North,,,7,1,2020,,ppor,Porites porities,5,0,0,2,3,0,0,0,,,
,Kelly Pitts,,,CBC 30 North,,,7,1,2020,,ssid,Siderastrea siderea,45,3,8,15,18,1,0,0,,,
,Kelly Pitts,,,South Reef 30 North,,,9,1,2020,,aaga,Agaricia agaricites,49,5,1,24,12,7,0,0,,,
,Kelly Pitts,,,South Reef 30 North,,,9,1,2020,,aten,Agaricia tenuifolia,9,0,0,1,3,3,2,0,,,
,Kelly Pitts,,,South Reef 30 North,,,9,1,2020,,pstr,Pseudodiploria strigosa,1,0,0,0,1,0,0,0,,,
,Kelly Pitts,,,South Reef 30 North,,,9,1,2020,,hcuc,Helioseris cucullata,1,0,0,0,0,1,0,0,,,
,Kelly Pitts,,,South Reef 30 North,,,9,1,2020,,mdec,Madracis decactis,1,0,0,1,0,0,0,0,,,
,Kelly Pitts,,,South Reef 30 North,,,9,1,2020,,mcav,Montrastraea cavernosa,3,0,0,1,1,1,0,0,,,
,Kelly Pitts,,,South Reef 30 North,,,9,1,2020,,oann,Orbicella annularis,1,0,0,0,0,1,0,0,,,
,Kelly Pitts,,,South Reef 30 North,,,9,1,2020,,past,Porites astreoides,23,2,0,10,7,4,0,0,,,
,Kelly Pitts,,,South Reef 30 North,,,9,1,2020,,ppor,Porites porities,9,0,0,1,6,2,0,0,,,
,Kelly Pitts,,,South Reef 30 North,,,9,1,2020,,ssid,Siderastrea siderea,36,5,0,25,3,3,0,0,,,
,Scott Jones,,,South Reef 30 North,,,9,1,2020,,aaga,Agaricia agaricites,35,6,2,19,8,0,0,0,,,
,Scott Jones,,,South Reef 30 North,,,9,1,2020,,aten,Agaricia tenuifolia,5,0,0,0,2,2,1,0,,,
,Scott Jones,,,South Reef 30 North,,,9,1,2020,,cnat,Colpophyllia natans,1,0,0,0,0,0,0,1,,,
,Scott Jones,,,South Reef 30 North,,,9,1,2020,,dcyl,Dendrogyra cylindrus,1,0,0,0,1,0,0,0,,,
,Scott Jones,,,South Reef 30 North,,,9,1,2020,,dsto,Dichocoenia stokesii,1,1,0,0,0,0,0,0,,,
,Scott Jones,,,South Reef 30 North,,,9,1,2020,,pstr,Pseudodiploria strigosa,4,0,0,0,0,4,0,0,,,
,Scott Jones,,,South Reef 30 North,,,9,1,2020,,mmea,Meandrina meandrites,1,0,0,0,1,0,0,0,,,
,Scott Jones,,,South Reef 30 North,,,9,1,2020,,mcav,Montrastraea cavernosa,1,0,0,0,1,0,0,0,,,
,Scott Jones,,,South Reef 30 North,,,9,1,2020,,ofav,Orbicella faveolata,2,0,0,0,0,1,1,0,,,
,Scott Jones,,,South Reef 30 North,,,9,1,2020,,oann,Orbicella annularis,6,0,0,2,4,0,0,0,,,
,Scott Jones,,,South Reef 30 North,,,9,1,2020,,myce,Mycetophyllia spp.,2,0,0,1,1,0,0,0,,,
,Scott Jones,,,South Reef 30 North,,,9,1,2020,,past,Porites astreoides,11,2,0,6,3,0,0,0,,,
,Scott Jones,,,South Reef 30 North,,,9,1,2020,,ppor,Porites porities,13,0,5,5,2,1,0,0,,,
,Scott Jones,,,South Reef 30 North,,,9,1,2020,,ssid,Siderastrea siderea,14,6,1,3,1,3,0,0,,,
,Scott Jones,,,South Reef 30 North,,,9,1,2020,,sint,Stephanocoenia intersepta,2,0,0,1,1,0,0,0,,,
,Leah Harper,,,South Reef 30 North,,,9,1,2020,,aaga,Agaricia agaricites,45,1,4,20,19,1,0,0,,,
,Leah Harper,,,South Reef 30 North,,,9,1,2020,,aten,Agaricia tenuifolia,10,0,0,2,4,2,2,0,,,
,Leah Harper,,,South Reef 30 North,,,9,1,2020,,dsto,Dichocoenia stokesii,1,0,0,1,0,0,0,0,,,
,Leah Harper,,,South Reef 30 North,,,9,1,2020,,pstr,Pseudodiploria strigosa,3,0,0,0,1,2,0,0,,,
,Leah Harper,,,South Reef 30 North,,,9,1,2020,,efas,Eusmilia fastigiata,1,0,0,1,0,0,0,0,,,
,Leah Harper,,,South Reef 30 North,,,9,1,2020,,hcuc,Helioseris cucullata,4,0,0,2,2,0,0,0,,,
,Leah Harper,,,South Reef 30 North,,,9,1,2020,,mdec,Madracis decactis,1,0,0,0,1,0,0,0,,,
,Leah Harper,,,South Reef 30 North,,,9,1,2020,,mcav,Montrastraea cavernosa,2,0,0,0,1,1,0,0,,,
,Leah Harper,,,South Reef 30 North,,,9,1,2020,,ofav,Orbicella faveolata,1,0,0,0,1,0,0,0,,,
,Leah Harper,,,South Reef 30 North,,,9,1,2020,,past,Porites astreoides,27,6,0,7,13,1,0,0,,,
,Leah Harper,,,South Reef 30 North,,,9,1,2020,,ppor,Porites porities,8,0,0,2,4,2,0,0,,,
,Leah Harper,,,South Reef 30 North,,,9,1,2020,,ssid,Siderastrea siderea,35,13,1,10,5,5,1,0,,,
,Leah Harper,,,South Reef 30 North,,,9,1,2020,,sint,Stephanocoenia intersepta,3,1,2,0,0,0,0,0,,,
,Scott Jones,,,CBC Central,,,6,10,2019,,aaga,Agaricia agaricites,35,8,0,16,8,3,0,0,,,
,Leah Harper,,,CBC Central,,,6,10,2019,,aaga,Agaricia agaricites,70,11,1,39,18,1,0,0,,,
,Maggie Johnson,,,CBC Central,,,6,10,2019,,aaga,Agaricia agaricites,35,3,2,15,15,0,0,0,,,
,Maggie Johnson,,,CBC Central,,,6,10,2019,,agar,,2,2,0,0,0,0,0,0,,,
,Scott Jones,,,CBC Central,,,6,10,2019,,aten,Agaricia tenuifolia,13,0,0,2,6,4,1,0,,,
,Leah Harper,,,CBC Central,,,6,10,2019,,aten,Agaricia tenuifolia,4,0,0,1,1,0,2,0,,,
,Maggie Johnson,,,CBC Central,,,6,10,2019,,aten,Agaricia tenuifolia,17,0,0,8,4,5,0,0,,,
,Leah Harper,,,CBC Central,,,6,10,2019,,dlab,Diploria labyrinthiformis,2,0,0,1,1,0,0,0,,,
,Scott Jones,,,CBC Central,,,6,10,2019,,dsto,Dichocoenia stokesii,2,0,0,2,0,0,0,0,,,
,Leah Harper,,,CBC Central,,,6,10,2019,,dsto,Dichocoenia stokesii,3,0,0,2,1,0,0,0,,,
,Scott Jones,,,CBC Central,,,6,10,2019,,pstr,Pseudodiploria strigosa,1,0,0,1,0,0,0,0,,,
,Leah Harper,,,CBC Central,,,6,10,2019,,pstr,Pseudodiploria strigosa,4,1,0,0,2,0,1,0,,,
,Maggie Johnson,,,CBC Central,,,6,10,2019,,pstr,Pseudodiploria strigosa,3,0,0,0,2,1,0,0,,,
,Scott Jones,,,CBC Central,,,6,10,2019,,efas,Eusmilia fastigiata,1,0,0,0,0,1,0,0,,,
,Leah Harper,,,CBC Central,,,6,10,2019,,efas,Eusmilia fastigiata,1,0,1,0,0,0,0,0,,,
,Scott Jones,,,CBC Central,,,6,10,2019,,mcav,Montrastraea cavernosa,2,1,0,0,1,0,0,0,,,
,Leah Harper,,,CBC Central,,,6,10,2019,,mcav,Montrastraea cavernosa,3,0,2,0,1,0,0,0,,,
,Maggie Johnson,,,CBC Central,,,6,10,2019,,mcav,Montrastraea cavernosa,4,0,0,1,3,0,0,0,,,
,Maggie Johnson,,,CBC Central,,,6,10,2019,,mdec,Madracis decactis,1,0,0,0,1,0,0,0,,,
,Leah Harper,,,CBC Central,,,6,10,2019,,mmea,Meandrina meandrites,1,0,0,1,0,0,0,0,,,
,Maggie Johnson,,,CBC Central,,,6,10,2019,,mmea,Meandrina meandrites,2,0,0,0,2,0,0,0,,,
,Leah Harper,,,CBC Central,,,6,10,2019,,oann,Orbicella annularis,2,0,1,1,0,0,0,0,,,
,Maggie Johnson,,,CBC Central,,,6,10,2019,,oann,Orbicella annularis,4,0,0,0,3,1,0,0,,,
,Scott Jones,,,CBC Central,,,6,10,2019,,ofav,Orbicella faveolata,1,0,0,0,0,1,0,0,,,
,Maggie Johnson,,,CBC Central,,,6,10,2019,,ofav,Orbicella faveolata,2,0,0,0,1,1,0,0,,,
,Scott Jones,,,CBC Central,,,6,10,2019,,past,Porites astreoides,20,3,0,7,7,2,1,0,,,
,Leah Harper,,,CBC Central,,,6,10,2019,,past,Porites astreoides,51,5,1,17,22,6,0,0,,,
,Maggie Johnson,,,CBC Central,,,6,10,2019,,past,Porites astreoides,22,5,0,7,9,1,0,0,,,
,Scott Jones,,,CBC Central,,,6,10,2019,,ppor,Porites porities,22,0,4,9,4,4,1,0,,,
,Leah Harper,,,CBC Central,,,6,10,2019,,ppor,Porites porities,6,1,0,3,2,0,0,0,,,
,Maggie Johnson,,,CBC Central,,,6,10,2019,,ppor,Porites porities,12,0,0,6,5,1,0,0,,,
,Leah Harper,,,CBC Central,,,6,10,2019,,sint,Stephanocoenia intersepta,6,0,0,1,4,1,0,0,,,
,Maggie Johnson,,,CBC Central,,,6,10,2019,,sint,Stephanocoenia intersepta,3,1,0,2,0,0,0,0,,,
,Leah Harper,,,CBC Central,,,6,10,2019,,srad,Siderastrea radians,1,0,0,1,0,0,0,0,,,
,Scott Jones,,,CBC Central,,,6,10,2019,,ssid,Siderastrea siderea,20,2,3,7,4,4,0,0,,,
,Leah Harper,,,CBC Central,,,6,10,2019,,ssid,Siderastrea siderea,81,19,5,34,19,4,0,0,,,
,Maggie Johnson,,,CBC Central,,,6,10,2019,,ssid,Siderastrea siderea,16,4,0,6,4,2,0,0,,,
,Scott Jones,,,House Reef,,,8,10,2019,,aaga,Agaricia agaricites,61,20,2,28,11,0,0,0,,,
,Leah Harper,,,House Reef,,,8,10,2019,,aaga,Agaricia agaricites,120,23,1,62,30,4,0,0,,,
,Leah Harper,,,House Reef,,,8,10,2019,,acer,Acropora cervicornis,2,0,0,0,2,0,0,0,,,
,Scott Jones,,,House Reef,,,8,10,2019,,aten,Agaricia tenuifolia,15,2,0,3,7,1,1,1,,,
,Leah Harper,,,House Reef,,,8,10,2019,,aten,Agaricia tenuifolia,14,0,0,2,5,4,1,2,,,
,Scott Jones,,,House Reef,,,8,10,2019,,dsto,Dichocoenia stokesii,1,0,0,0,1,0,0,0,,,
,Leah Harper,,,House Reef,,,8,10,2019,,dsto,Dichocoenia stokesii,1,0,0,0,1,0,0,0,,,
,Scott Jones,,,House Reef,,,8,10,2019,,pstr,Pseudodiploria strigosa,5,1,0,0,3,1,0,0,,,
,Leah Harper,,,House Reef,,,8,10,2019,,pstr,Pseudodiploria strigosa,5,0,0,0,2,1,2,0,,,
,Leah Harper,,,House Reef,,,8,10,2019,,efas,Eusmilia fastigiata,3,1,0,2,0,0,0,0,,,
,Leah Harper,,,House Reef,,,8,10,2019,,ffra,Favia fragum,1,1,0,0,0,0,0,0,,,
,Leah Harper,,,House Reef,,,8,10,2019,,mcav,Montrastraea cavernosa,1,0,0,1,0,0,0,0,,,
,Scott Jones,,,House Reef,,,8,10,2019,,oann,Orbicella annularis,57,0,5,13,24,11,3,1,,,
,Leah Harper,,,House Reef,,,8,10,2019,,oann,Orbicella annularis,19,0,0,1,4,9,5,0,,,
,Leah Harper,,,House Reef,,,8,10,2019,,ofav,Orbicella faveolata,1,0,0,0,0,1,0,0,,,
,Scott Jones,,,House Reef,,,8,10,2019,,past,Porites astreoides,30,11,0,13,6,0,0,0,,,
,Leah Harper,,,House Reef,,,8,10,2019,,past,Porites astreoides,22,3,1,6,9,3,0,0,,,
,Scott Jones,,,House Reef,,,8,10,2019,,ppor,Porites porities,2,0,1,0,0,1,0,0,,,
,Leah Harper,,,House Reef,,,8,10,2019,,ppor,Porites porities,10,5,0,2,2,1,0,0,,,
,Scott Jones,,,House Reef,,,8,10,2019,,sint,Stephanocoenia intersepta,1,0,0,1,0,0,0,0,,,
,Leah Harper,,,House Reef,,,8,10,2019,,sint,Stephanocoenia intersepta,2,0,0,2,0,0,0,0,,,
,Scott Jones,,,House Reef,,,8,10,2019,,srad,Siderastrea radians,16,0,11,5,0,0,0,0,,,
,Leah Harper,,,House Reef,,,8,10,2019,,srad,Siderastrea radians,40,19,4,13,4,0,0,0,,,
,Scott Jones,,,House Reef,,,8,10,2019,,ssid,Siderastrea siderea,10,1,0,0,5,4,0,0,,,
,Leah Harper,,,House Reef,,,8,10,2019,,ssid,Siderastrea siderea,11,0,0,1,4,6,0,0,,,
,Scott Jones,,,CBC Lagoon,,,14,10,2019,,aaga,Agaricia agaricites,72,30,0,30,10,2,0,0,,,
,Leah Harper,,,CBC Lagoon,,,14,10,2019,,aaga,Agaricia agaricites,49,10,0,25,14,0,0,0,,,
,Scott Jones,,,CBC Lagoon,,,14,10,2019,,aten,Agaricia tenuifolia,76,20,0,7,22,6,14,7,,,
,Leah Harper,,,CBC Lagoon,,,14,10,2019,,aten,Agaricia tenuifolia,31,0,0,3,11,13,4,0,,,
,Leah Harper,,,CBC Lagoon,,,14,10,2019,,dlab,Diploria labyrinthiformis,2,0,0,0,1,1,0,0,,,
,Leah Harper,,,CBC Lagoon,,,14,10,2019,,dsto,Dichocoenia stokesii,3,1,1,1,0,0,0,0,,,
,Leah Harper,,,CBC Lagoon,,,14,10,2019,,pstr,Pseudodiploria strigosa,5,0,0,0,2,3,0,0,,,
,Scott Jones,,,CBC Lagoon,,,14,10,2019,,efas,Eusmilia fastigiata,1,0,0,1,0,0,0,0,,,
,Leah Harper,,,CBC Lagoon,,,14,10,2019,,efas,Eusmilia fastigiata,1,0,0,0,1,0,0,0,,,
,Scott Jones,,,CBC Lagoon,,,14,10,2019,,hcuc,Helioseris cucullata,1,0,0,1,0,0,0,0,,,
,Scott Jones,,,CBC Lagoon,,,14,10,2019,,mcav,Montrastraea cavernosa,7,0,0,2,4,1,0,0,,,
,Leah Harper,,,CBC Lagoon,,,14,10,2019,,mcav,Montrastraea cavernosa,5,0,0,1,3,1,0,0,,,
,Scott Jones,,,CBC Lagoon,,,14,10,2019,,mdec,Madracis decactis,3,0,0,3,0,0,0,0,,,
,Leah Harper,,,CBC Lagoon,,,14,10,2019,,mmea,Meandrina meandrites,1,0,0,0,0,1,0,0,,,
,Scott Jones,,,CBC Lagoon,,,14,10,2019,,oann,Orbicella annularis,14,0,1,12,0,1,0,0,,,
,Leah Harper,,,CBC Lagoon,,,14,10,2019,,oann,Orbicella annularis,1,0,0,0,0,1,0,0,,,
,Scott Jones,,,CBC Lagoon,,,14,10,2019,,ofav,Orbicella faveolata,1,0,0,1,0,0,0,0,,,
,Leah Harper,,,CBC Lagoon,,,14,10,2019,,ofav,Orbicella faveolata,1,0,0,0,0,0,1,0,,,
,Scott Jones,,,CBC Lagoon,,,14,10,2019,,past,Porites astreoides,16,4,1,7,4,0,0,0,,,
,Leah Harper,,,CBC Lagoon,,,14,10,2019,,past,Porites astreoides,55,10,0,17,27,1,0,0,,,
,Scott Jones,,,CBC Lagoon,,,14,10,2019,,ppor,Porites porities,17,3,3,4,3,4,0,0,,,
,Leah Harper,,,CBC Lagoon,,,14,10,2019,,ppor,Porites porities,9,2,0,4,3,0,0,0,,,
,Scott Jones,,,CBC Lagoon,,,14,10,2019,,sint,Stephanocoenia intersepta,3,0,0,2,1,0,0,0,,,
,Leah Harper,,,CBC Lagoon,,,14,10,2019,,sint,Stephanocoenia intersepta,2,1,0,0,0,1,0,0,,,
,Leah Harper,,,CBC Lagoon,,,14,10,2019,,srad,Siderastrea radians,1,0,0,1,0,0,0,0,,,
,Scott Jones,,,CBC Lagoon,,,14,10,2019,,ssid,Siderastrea siderea,15,6,2,0,6,1,0,0,,,
,Leah Harper,,,CBC Lagoon,,,14,10,2019,,ssid,Siderastrea siderea,33,5,0,13,10,5,0,0,,,
,Scott Jones,,,Curlew Patch,,,13,10,2019,,aaga,Agaricia agaricites,81,23,0,45,12,1,0,0,,,
,Leah Harper,,,Curlew Patch,,,13,10,2019,,aaga,Agaricia agaricites,104,32,4,40,27,1,0,0,,,
,Scott Jones,,,Curlew Patch,,,13,10,2019,,acer,Acropora cervicornis,2,0,0,1,1,0,0,0,,,
,Leah Harper,,,Curlew Patch,,,13,10,2019,,agar,,6,5,0,1,0,0,0,0,,,
,Scott Jones,,,Curlew Patch,,,13,10,2019,,aten,Agaricia tenuifolia,44,4,4,12,12,5,7,0,,,
,Leah Harper,,,Curlew Patch,,,13,10,2019,,aten,Agaricia tenuifolia,56,6,2,10,15,9,12,2,,,
,Leah Harper,,,Curlew Patch,,,13,10,2019,,dsto,Dichocoenia stokesii,1,0,0,0,1,0,0,0,,,
,Leah Harper,,,Curlew Patch,,,13,10,2019,,pstr,Pseudodiploria strigosa,1,0,0,0,0,1,0,0,,,
,Scott Jones,,,Curlew Patch,,,13,10,2019,,hcuc,Helioseris cucullata,1,0,0,0,1,0,0,0,,,
,Leah Harper,,,Curlew Patch,,,13,10,2019,,hcuc,Helioseris cucullata,1,0,0,1,0,0,0,0,,,
,Leah Harper,,,Curlew Patch,,,13,10,2019,,mali,Mycetophyllia aliciae,1,0,0,1,0,0,0,0,,,
,Scott Jones,,,Curlew Patch,,,13,10,2019,,mcav,Montrastraea cavernosa,1,0,0,0,1,0,0,0,,,
,Leah Harper,,,Curlew Patch,,,13,10,2019,,mcav,Montrastraea cavernosa,8,0,0,0,4,4,0,0,,,
,Leah Harper,,,Curlew Patch,,,13,10,2019,,oann,Orbicella annularis,4,0,0,0,2,2,0,0,,,
,Scott Jones,,,Curlew Patch,,,13,10,2019,,ofav,Orbicella faveolata,3,0,0,0,2,0,1,0,,,
,Leah Harper,,,Curlew Patch,,,13,10,2019,,ofav,Orbicella faveolata,1,0,0,0,0,0,1,0,,,
,Scott Jones,,,Curlew Patch,,,13,10,2019,,past,Porites astreoides,16,5,0,6,5,0,0,0,,,
,Leah Harper,,,Curlew Patch,,,13,10,2019,,past,Porites astreoides,43,7,1,20,15,0,0,0,,,
,Scott Jones,,,Curlew Patch,,,13,10,2019,,ppor,Porites porities,43,1,15,18,9,0,0,0,,,
,Leah Harper,,,Curlew Patch,,,13,10,2019,,ppor,Porites porities,22,4,1,9,7,1,0,0,,,
,Leah Harper,,,Curlew Patch,,,13,10,2019,,sint,Stephanocoenia intersepta,5,1,0,0,4,0,0,0,,,
,Scott Jones,,,Curlew Patch,,,13,10,2019,,ssid,Siderastrea siderea,23,0,0,11,5,7,0,0,,,
,Leah Harper,,,Curlew Patch,,,13,10,2019,,ssid,Siderastrea siderea,16,0,0,2,3,9,2,0,,,
,Leah Harper,,,South Reef Central,,,11,10,2019,,aaga,Agaricia agaricites,72,7,3,30,29,3,0,0,,,
,Scott Jones,,,South Reef Central,,,11,10,2019,,aaga,Agaricia agaricites,53,11,0,30,11,1,0,0,,,
,Leah Harper,,,South Reef Central,,,11,10,2019,,aten,Agaricia tenuifolia,9,0,0,1,0,4,4,0,,,
,Scott Jones,,,South Reef Central,,,11,10,2019,,aten,Agaricia tenuifolia,8,1,0,2,1,2,2,0,,,
,Leah Harper,,,South Reef Central,,,11,10,2019,,dsto,Dichocoenia stokesii,2,0,0,1,1,0,0,0,,,
,Scott Jones,,,South Reef Central,,,11,10,2019,,dsto,Dichocoenia stokesii,3,1,0,1,1,0,0,0,,,
,Leah Harper,,,South Reef Central,,,11,10,2019,,pstr,Pseudodiploria strigosa,3,0,0,0,2,1,0,0,,,
,Scott Jones,,,South Reef Central,,,11,10,2019,,pstr,Pseudodiploria strigosa,3,0,0,1,1,1,0,0,,,
,Leah Harper,,,South Reef Central,,,11,10,2019,,hcuc,Helioseris cucullata,1,0,0,0,0,1,0,0,,,
,Scott Jones,,,South Reef Central,,,11,10,2019,,hcuc,Helioseris cucullata,2,0,0,2,0,0,0,0,,,
,Leah Harper,,,South Reef Central,,,11,10,2019,,mcav,Montrastraea cavernosa,1,0,0,0,0,1,0,0,,,
,Scott Jones,,,South Reef Central,,,11,10,2019,,mcav,Montrastraea cavernosa,7,0,0,1,5,1,0,0,,,
,Leah Harper,,,South Reef Central,,,11,10,2019,,mdec,Madracis decactis,3,1,0,0,1,1,0,0,,,
,Scott Jones,,,South Reef Central,,,11,10,2019,,mdec,Madracis decactis,3,0,2,1,0,0,0,0,,,
,Leah Harper,,,South Reef Central,,,11,10,2019,,mmea,Meandrina meandrites,1,0,0,1,0,0,0,0,,,
,Scott Jones,,,South Reef Central,,,11,10,2019,,mmea,Meandrina meandrites,1,0,0,0,1,0,0,0,,,
,Scott Jones,,,South Reef Central,,,11,10,2019,,oann,Orbicella annularis,10,0,1,2,7,0,0,0,,,
,Leah Harper,,,South Reef Central,,,11,10,2019,,ofra,Orbicella franksi,1,0,0,0,0,1,0,0,,,
,Leah Harper,,,South Reef Central,,,11,10,2019,,orbi,Orbicella spp.,1,1,0,0,0,0,0,0,,,
,Leah Harper,,,South Reef Central,,,11,10,2019,,past,Porites astreoides,37,6,1,17,11,2,0,0,,,
,Scott Jones,,,South Reef Central,,,11,10,2019,,past,Porites astreoides,40,5,0,18,16,1,0,0,,,
,Leah Harper,,,South Reef Central,,,11,10,2019,,ppor,Porites porities,12,2,2,1,5,2,0,0,,,
,Scott Jones,,,South Reef Central,,,11,10,2019,,ppor,Porites porities,13,1,7,3,1,1,0,0,,,
,Leah Harper,,,South Reef Central,,,11,10,2019,,sint,Stephanocoenia intersepta,2,0,0,0,1,1,0,0,,,
,Scott Jones,,,South Reef Central,,,11,10,2019,,sint,Stephanocoenia intersepta,2,0,0,1,0,1,0,0,,,
,Scott Jones,,,South Reef Central,,,11,10,2019,,srad,Siderastrea radians,1,0,0,0,1,0,0,0,,,
,Leah Harper,,,South Reef Central,,,11,10,2019,,ssid,Siderastrea siderea,24,6,9,4,5,0,0,0,,,
,Scott Jones,,,South Reef Central,,,11,10,2019,,ssid,Siderastrea siderea,29,6,0,13,8,2,0,0,,,
