Name,Date,SiteName,Habitat,Row,Column,Label,Annotator,Date annotated
Belize;2019;House Reef;31;measured.JPG,10/1/19,CBC House Reef,Patch Reef,1796,2042,Sand,LeahHarper,2022-08-02 18:55:23+00:00
Belize;2019;House Reef;31;measured.JPG,10/1/19,CBC House Reef,Patch Reef,1493,2021,Tn Tf,LeahHarper,2022-08-02 18:55:23+00:00
Belize;2019;House Reef;31;measured.JPG,10/1/19,CBC House Reef,Patch Reef,1450,2133,Tn Tf,LeahHarper,2022-08-02 18:55:23+00:00
Belize;2019;House Reef;31;measured.JPG,10/1/19,CBC House Reef,Patch Reef,1828,389,PAST,LeahHarper,2022-08-02 18:55:23+00:00
Belize;2019;House Reef;31;measured.JPG,10/1/19,CBC House Reef,Patch Reef,1966,249,PAST,LeahHarper,2022-08-02 18:55:23+00:00
Belize;2019;House Reef;31;measured.JPG,10/1/19,CBC House Reef,Patch Reef,2110,2755,Tn Tf,LeahHarper,2022-08-02 18:55:23+00:00
Belize;2019;House Reef;31;measured.JPG,10/1/19,CBC House Reef,Patch Reef,1888,2934,Tn Tf,LeahHarper,2022-08-02 18:55:23+00:00
Belize;2019;House Reef;31;measured.JPG,10/1/19,CBC House Reef,Patch Reef,2061,2758,Tn Tf,LeahHarper,2022-08-02 18:55:23+00:00
Belize;2019;House Reef;32;measured.JPG,10/1/19,CBC House Reef,Patch Reef,93,1343,Tn Tf,LeahHarper,2022-08-02 20:05:29+00:00
Belize;2019;House Reef;32;measured.JPG,10/1/19,CBC House Reef,Patch Reef,446,1305,Tn Tf,LeahHarper,2022-08-02 20:05:29+00:00
Belize;2019;House Reef;32;measured.JPG,10/1/19,CBC House Reef,Patch Reef,35,2196,Tn Tf,LeahHarper,2022-08-02 20:05:29+00:00
Belize;2019;House Reef;32;measured.JPG,10/1/19,CBC House Reef,Patch Reef,98,2669,Tn Tf,LeahHarper,2022-08-02 20:05:29+00:00
Belize;2019;House Reef;32;measured.JPG,10/1/19,CBC House Reef,Patch Reef,795,837,Tn Tf,LeahHarper,2022-08-02 20:05:29+00:00
Belize;2019;House Reef;32;measured.JPG,10/1/19,CBC House Reef,Patch Reef,489,1020,Tn Tf,LeahHarper,2022-08-02 20:05:29+00:00
Belize;2019;House Reef;32;measured.JPG,10/1/19,CBC House Reef,Patch Reef,703,1051,Tn Tf,LeahHarper,2022-08-02 20:05:29+00:00
Belize;2019;House Reef;32;measured.JPG,10/1/19,CBC House Reef,Patch Reef,773,657,OANN,LeahHarper,2022-08-02 20:05:29+00:00
Belize;2019;House Reef;32;measured.JPG,10/1/19,CBC House Reef,Patch Reef,806,1843,Tn Tf,LeahHarper,2022-08-02 20:05:29+00:00
Belize;2019;House Reef;32;measured.JPG,10/1/19,CBC House Reef,Patch Reef,776,1883,Tn Tf,LeahHarper,2022-08-02 20:05:29+00:00
Belize;2019;House Reef;32;measured.JPG,10/1/19,CBC House Reef,Patch Reef,738,2396,Tn Tf,LeahHarper,2022-08-02 20:05:29+00:00
Belize;2019;House Reef;32;measured.JPG,10/1/19,CBC House Reef,Patch Reef,471,2155,Tn Tf,LeahHarper,2022-08-02 20:05:29+00:00
Belize;2019;House Reef;32;measured.JPG,10/1/19,CBC House Reef,Patch Reef,713,2652,Tn Tf,LeahHarper,2022-08-02 20:05:29+00:00
Belize;2019;House Reef;32;measured.JPG,10/1/19,CBC House Reef,Patch Reef,526,2570,LSUB_RUB,LeahHarper,2022-08-02 20:05:29+00:00
Belize;2019;House Reef;32;measured.JPG,10/1/19,CBC House Reef,Patch Reef,1061,363,Tn Tf,LeahHarper,2022-08-02 20:05:29+00:00
Belize;2019;House Reef;32;measured.JPG,10/1/19,CBC House Reef,Patch Reef,1154,60,LSUB_RUB,LeahHarper,2022-08-02 20:05:29+00:00
Belize;2019;House Reef;32;measured.JPG,10/1/19,CBC House Reef,Patch Reef,966,182,Tn Tf,LeahHarper,2022-08-02 20:05:29+00:00
Belize;2019;House Reef;32;measured.JPG,10/1/19,CBC House Reef,Patch Reef,983,846,Tn Tf,LeahHarper,2022-08-02 20:05:28+00:00
Belize;2019;House Reef;32;measured.JPG,10/1/19,CBC House Reef,Patch Reef,1047,1697,Tk Tf,LeahHarper,2022-08-02 20:05:28+00:00
Belize;2019;House Reef;32;measured.JPG,10/1/19,CBC House Reef,Patch Reef,1314,1638,Tn Tf,LeahHarper,2022-08-02 20:05:28+00:00
Belize;2019;House Reef;32;measured.JPG,10/1/19,CBC House Reef,Patch Reef,1076,1785,Tn Tf,LeahHarper,2022-08-02 20:05:28+00:00
Belize;2019;House Reef;32;measured.JPG,10/1/19,CBC House Reef,Patch Reef,1017,1946,Tn Tf,LeahHarper,2022-08-02 20:05:28+00:00
Belize;2019;House Reef;32;measured.JPG,10/1/19,CBC House Reef,Patch Reef,1010,1940,Tn Tf,LeahHarper,2022-08-02 20:05:28+00:00
Belize;2019;House Reef;32;measured.JPG,10/1/19,CBC House Reef,Patch Reef,1281,1970,Tn Tf,LeahHarper,2022-08-02 20:05:28+00:00
Belize;2019;House Reef;32;measured.JPG,10/1/19,CBC House Reef,Patch Reef,1189,2957,Tk Tf,LeahHarper,2022-08-02 20:05:28+00:00
Belize;2019;House Reef;32;measured.JPG,10/1/19,CBC House Reef,Patch Reef,1687,120,Tn Tf,LeahHarper,2022-08-02 20:05:28+00:00
Belize;2019;House Reef;32;measured.JPG,10/1/19,CBC House Reef,Patch Reef,1512,71,Tk Tf,LeahHarper,2022-08-02 20:05:28+00:00
Belize;2019;House Reef;32;measured.JPG,10/1/19,CBC House Reef,Patch Reef,1556,585,Tn Tf,LeahHarper,2022-08-02 20:05:28+00:00
Belize;2019;House Reef;32;measured.JPG,10/1/19,CBC House Reef,Patch Reef,1407,756,Tn Tf,LeahHarper,2022-08-02 20:05:28+00:00
Belize;2019;House Reef;32;measured.JPG,10/1/19,CBC House Reef,Patch Reef,1518,1153,Tn Tf,LeahHarper,2022-08-02 20:05:28+00:00
Belize;2019;House Reef;32;measured.JPG,10/1/19,CBC House Reef,Patch Reef,1753,1099,Tn Tf,LeahHarper,2022-08-02 20:05:28+00:00
Belize;2019;House Reef;32;measured.JPG,10/1/19,CBC House Reef,Patch Reef,1451,990,Tn Tf,LeahHarper,2022-08-02 20:05:28+00:00
Belize;2019;House Reef;32;measured.JPG,10/1/19,CBC House Reef,Patch Reef,1365,779,LSUB_RUB,LeahHarper,2022-08-02 20:05:28+00:00
Belize;2019;House Reef;32;measured.JPG,10/1/19,CBC House Reef,Patch Reef,1380,1021,Tn Tf,LeahHarper,2022-08-02 20:05:28+00:00
Belize;2019;House Reef;32;measured.JPG,10/1/19,CBC House Reef,Patch Reef,1628,1400,Sand,LeahHarper,2022-08-02 20:05:28+00:00
Belize;2019;House Reef;32;measured.JPG,10/1/19,CBC House Reef,Patch Reef,1435,1530,Sand,LeahHarper,2022-08-02 20:05:28+00:00
Belize;2019;House Reef;32;measured.JPG,10/1/19,CBC House Reef,Patch Reef,1663,1698,LSUB_RUB,LeahHarper,2022-08-02 20:05:28+00:00
Belize;2019;House Reef;32;measured.JPG,10/1/19,CBC House Reef,Patch Reef,1818,990,Tn Tf,LeahHarper,2022-08-02 20:05:28+00:00
Belize;2019;House Reef;32;measured.JPG,10/1/19,CBC House Reef,Patch Reef,1909,1513,Tn Tf,LeahHarper,2022-08-02 20:05:28+00:00
Belize;2019;House Reef;32;measured.JPG,10/1/19,CBC House Reef,Patch Reef,2180,2250,Tn Tf,LeahHarper,2022-08-02 20:05:28+00:00
Belize;2019;House Reef;3;measured.JPG,10/1/19,CBC House Reef,Patch Reef,112,327,OANN,LeahHarper,2022-08-02 20:43:48+00:00
Belize;2019;House Reef;3;measured.JPG,10/1/19,CBC House Reef,Patch Reef,408,811,Tk Tf,LeahHarper,2022-08-02 20:43:48+00:00
Belize;2019;House Reef;3;measured.JPG,10/1/19,CBC House Reef,Patch Reef,379,707,Tk Tf,LeahHarper,2022-08-02 20:43:48+00:00
Belize;2019;House Reef;3;measured.JPG,10/1/19,CBC House Reef,Patch Reef,168,1042,Tk Tf,LeahHarper,2022-08-02 20:43:48+00:00
Belize;2019;House Reef;3;measured.JPG,10/1/19,CBC House Reef,Patch Reef,12,1062,Sand,LeahHarper,2022-08-02 20:43:48+00:00
Belize;2019;House Reef;3;measured.JPG,10/1/19,CBC House Reef,Patch Reef,288,1114,Tk Tf,LeahHarper,2022-08-02 20:43:48+00:00
Belize;2019;House Reef;3;measured.JPG,10/1/19,CBC House Reef,Patch Reef,75,1580,Tn Tf,LeahHarper,2022-08-02 20:43:48+00:00
Belize;2019;House Reef;3;measured.JPG,10/1/19,CBC House Reef,Patch Reef,99,1311,Tn Tf,LeahHarper,2022-08-02 20:43:48+00:00
Belize;2019;House Reef;3;measured.JPG,10/1/19,CBC House Reef,Patch Reef,350,1655,ANTI,LeahHarper,2022-08-02 20:43:48+00:00
Belize;2019;House Reef;3;measured.JPG,10/1/19,CBC House Reef,Patch Reef,89,1578,Macro,LeahHarper,2022-08-02 20:43:48+00:00
Belize;2019;House Reef;3;measured.JPG,10/1/19,CBC House Reef,Patch Reef,122,2337,Tn Tf,LeahHarper,2022-08-02 20:43:48+00:00
Belize;2019;House Reef;3;measured.JPG,10/1/19,CBC House Reef,Patch Reef,335,2396,Tn Tf,LeahHarper,2022-08-02 20:43:48+00:00
Belize;2019;House Reef;3;measured.JPG,10/1/19,CBC House Reef,Patch Reef,349,2180,Tk Tf,LeahHarper,2022-08-02 20:43:48+00:00
Belize;2019;House Reef;3;measured.JPG,10/1/19,CBC House Reef,Patch Reef,198,2773,Tk Tf,LeahHarper,2022-08-02 20:43:48+00:00
Belize;2019;House Reef;3;measured.JPG,10/1/19,CBC House Reef,Patch Reef,194,2722,Tk Tf,LeahHarper,2022-08-02 20:43:48+00:00
Belize;2019;House Reef;3;measured.JPG,10/1/19,CBC House Reef,Patch Reef,889,454,GORGO,LeahHarper,2022-08-02 20:43:48+00:00
Belize;2019;House Reef;3;measured.JPG,10/1/19,CBC House Reef,Patch Reef,700,129,Tn Tf,LeahHarper,2022-08-02 20:43:48+00:00
Belize;2019;House Reef;3;measured.JPG,10/1/19,CBC House Reef,Patch Reef,830,1182,Tn Tf,LeahHarper,2022-08-02 20:43:48+00:00
Belize;2019;House Reef;3;measured.JPG,10/1/19,CBC House Reef,Patch Reef,632,1390,Tn Tf,LeahHarper,2022-08-02 20:43:48+00:00
Belize;2019;House Reef;3;measured.JPG,10/1/19,CBC House Reef,Patch Reef,607,1438,Tn Tf,LeahHarper,2022-08-02 20:43:48+00:00
Belize;2019;House Reef;3;measured.JPG,10/1/19,CBC House Reef,Patch Reef,834,2661,Tn Tf,LeahHarper,2022-08-02 20:43:48+00:00
Belize;2019;House Reef;3;measured.JPG,10/1/19,CBC House Reef,Patch Reef,909,1015,CYAN,LeahHarper,2022-08-02 20:43:48+00:00
Belize;2019;House Reef;3;measured.JPG,10/1/19,CBC House Reef,Patch Reef,1262,642,Tk Tf,LeahHarper,2022-08-02 20:43:48+00:00
Belize;2019;House Reef;3;measured.JPG,10/1/19,CBC House Reef,Patch Reef,904,1278,Hal_spp,LeahHarper,2022-08-02 20:43:48+00:00
Belize;2019;House Reef;3;measured.JPG,10/1/19,CBC House Reef,Patch Reef,1008,1775,OANN,LeahHarper,2022-08-02 20:43:48+00:00
Belize;2019;House Reef;3;measured.JPG,10/1/19,CBC House Reef,Patch Reef,1280,2997,Tn Tf,LeahHarper,2022-08-02 20:43:48+00:00
Belize;2019;House Reef;3;measured.JPG,10/1/19,CBC House Reef,Patch Reef,912,2967,SRAD,LeahHarper,2022-08-02 20:43:48+00:00
Belize;2019;House Reef;3;measured.JPG,10/1/19,CBC House Reef,Patch Reef,1078,2539,Tn Tf,LeahHarper,2022-08-02 20:43:48+00:00
Belize;2019;House Reef;3;measured.JPG,10/1/19,CBC House Reef,Patch Reef,1747,375,GORGO,LeahHarper,2022-08-02 20:43:48+00:00
Belize;2019;House Reef;3;measured.JPG,10/1/19,CBC House Reef,Patch Reef,1689,437,GORGO,LeahHarper,2022-08-02 20:43:48+00:00
Belize;2019;House Reef;3;measured.JPG,10/1/19,CBC House Reef,Patch Reef,1748,1239,Tn Tf,LeahHarper,2022-08-02 20:43:47+00:00
Belize;2019;House Reef;3;measured.JPG,10/1/19,CBC House Reef,Patch Reef,1698,1662,OANN,LeahHarper,2022-08-02 20:43:47+00:00
Belize;2019;House Reef;3;measured.JPG,10/1/19,CBC House Reef,Patch Reef,1438,2225,OANN,LeahHarper,2022-08-02 20:43:47+00:00
Belize;2019;House Reef;3;measured.JPG,10/1/19,CBC House Reef,Patch Reef,1806,549,GORGO,LeahHarper,2022-08-02 20:43:47+00:00
Belize;2019;House Reef;3;measured.JPG,10/1/19,CBC House Reef,Patch Reef,1864,89,GORGO,LeahHarper,2022-08-02 20:43:47+00:00
Belize;2019;House Reef;3;measured.JPG,10/1/19,CBC House Reef,Patch Reef,2040,474,GORGO,LeahHarper,2022-08-02 20:43:47+00:00
Belize;2019;House Reef;3;measured.JPG,10/1/19,CBC House Reef,Patch Reef,2026,1155,TAPE,LeahHarper,2022-08-02 20:43:47+00:00
Belize;2019;House Reef;3;measured.JPG,10/1/19,CBC House Reef,Patch Reef,1884,1440,Tn Tf,LeahHarper,2022-08-02 20:43:47+00:00
Belize;2019;House Reef;3;measured.JPG,10/1/19,CBC House Reef,Patch Reef,2023,1946,TAPE,LeahHarper,2022-08-02 20:43:47+00:00
Belize;2019;House Reef;3;measured.JPG,10/1/19,CBC House Reef,Patch Reef,1852,2666,GORGO,LeahHarper,2022-08-02 20:43:47+00:00
Belize;2019;House Reef;5;measured.JPG,10/1/19,CBC House Reef,Patch Reef,386,266,BRIA,LeahHarper,2022-08-02 20:49:48+00:00
Belize;2019;House Reef;5;measured.JPG,10/1/19,CBC House Reef,Patch Reef,138,618,Tn Tf,LeahHarper,2022-08-02 20:49:48+00:00
Belize;2019;House Reef;5;measured.JPG,10/1/19,CBC House Reef,Patch Reef,17,1109,GORGO,LeahHarper,2022-08-02 20:49:48+00:00
Belize;2019;House Reef;5;measured.JPG,10/1/19,CBC House Reef,Patch Reef,148,1152,Unk,LeahHarper,2022-08-02 20:49:48+00:00
Belize;2019;House Reef;5;measured.JPG,10/1/19,CBC House Reef,Patch Reef,72,2004,Unk,LeahHarper,2022-08-02 20:49:48+00:00
Belize;2019;House Reef;5;measured.JPG,10/1/19,CBC House Reef,Patch Reef,23,2553,Tn Tf,LeahHarper,2022-08-02 20:49:48+00:00
Belize;2019;House Reef;5;measured.JPG,10/1/19,CBC House Reef,Patch Reef,4,2552,Tn Tf,LeahHarper,2022-08-02 20:49:48+00:00
Belize;2019;House Reef;5;measured.JPG,10/1/19,CBC House Reef,Patch Reef,164,2949,Tn Tf,LeahHarper,2022-08-02 20:49:48+00:00
Belize;2019;House Reef;5;measured.JPG,10/1/19,CBC House Reef,Patch Reef,876,1336,OANN,LeahHarper,2022-08-02 20:49:48+00:00
Belize;2019;House Reef;5;measured.JPG,10/1/19,CBC House Reef,Patch Reef,483,1422,ATEN,LeahHarper,2022-08-02 20:49:48+00:00
Belize;2019;House Reef;5;measured.JPG,10/1/19,CBC House Reef,Patch Reef,459,1665,ATEN,LeahHarper,2022-08-02 20:49:48+00:00
Belize;2019;House Reef;5;measured.JPG,10/1/19,CBC House Reef,Patch Reef,758,1566,ATEN,LeahHarper,2022-08-02 20:49:48+00:00
Belize;2019;House Reef;5;measured.JPG,10/1/19,CBC House Reef,Patch Reef,755,1805,CCA 1,LeahHarper,2022-08-02 20:49:47+00:00
Belize;2019;House Reef;5;measured.JPG,10/1/19,CBC House Reef,Patch Reef,517,1991,ATEN,LeahHarper,2022-08-02 20:49:47+00:00
Belize;2019;House Reef;5;measured.JPG,10/1/19,CBC House Reef,Patch Reef,520,2980,Tn Tf,LeahHarper,2022-08-02 20:49:47+00:00
Belize;2019;House Reef;5;measured.JPG,10/1/19,CBC House Reef,Patch Reef,925,0,GVEN,LeahHarper,2022-08-02 20:49:47+00:00
Belize;2019;House Reef;5;measured.JPG,10/1/19,CBC House Reef,Patch Reef,959,280,Tn Tf,LeahHarper,2022-08-02 20:49:47+00:00
Belize;2019;House Reef;5;measured.JPG,10/1/19,CBC House Reef,Patch Reef,1346,410,GORGO,LeahHarper,2022-08-02 20:49:47+00:00
Belize;2019;House Reef;5;measured.JPG,10/1/19,CBC House Reef,Patch Reef,954,825,GVEN,LeahHarper,2022-08-02 20:49:47+00:00
Belize;2019;House Reef;5;measured.JPG,10/1/19,CBC House Reef,Patch Reef,1230,931,Tn Tf,LeahHarper,2022-08-02 20:49:47+00:00
Belize;2019;House Reef;5;measured.JPG,10/1/19,CBC House Reef,Patch Reef,1319,2356,Tn Tf,LeahHarper,2022-08-02 20:49:47+00:00
Belize;2019;House Reef;5;measured.JPG,10/1/19,CBC House Reef,Patch Reef,1211,2271,Tn Tf,LeahHarper,2022-08-02 20:49:47+00:00
Belize;2019;House Reef;5;measured.JPG,10/1/19,CBC House Reef,Patch Reef,1322,2009,ATEN,LeahHarper,2022-08-02 20:49:47+00:00
Belize;2019;House Reef;5;measured.JPG,10/1/19,CBC House Reef,Patch Reef,963,2362,ATEN,LeahHarper,2022-08-02 20:49:47+00:00
Belize;2019;House Reef;5;measured.JPG,10/1/19,CBC House Reef,Patch Reef,1059,2745,Tn Tf,LeahHarper,2022-08-02 20:49:47+00:00
Belize;2019;House Reef;5;measured.JPG,10/1/19,CBC House Reef,Patch Reef,1358,382,Unk,LeahHarper,2022-08-02 20:49:47+00:00
Belize;2019;House Reef;5;measured.JPG,10/1/19,CBC House Reef,Patch Reef,1352,973,Tn Tf,LeahHarper,2022-08-02 20:49:47+00:00
Belize;2019;House Reef;5;measured.JPG,10/1/19,CBC House Reef,Patch Reef,1705,1191,Macro,LeahHarper,2022-08-02 20:49:47+00:00
Belize;2019;House Reef;5;measured.JPG,10/1/19,CBC House Reef,Patch Reef,1705,766,Tk Tf,LeahHarper,2022-08-02 20:49:47+00:00
Belize;2019;House Reef;5;measured.JPG,10/1/19,CBC House Reef,Patch Reef,1377,1399,ATEN,LeahHarper,2022-08-02 20:49:47+00:00
Belize;2019;House Reef;5;measured.JPG,10/1/19,CBC House Reef,Patch Reef,1488,1296,OANN,LeahHarper,2022-08-02 20:49:47+00:00
Belize;2019;House Reef;5;measured.JPG,10/1/19,CBC House Reef,Patch Reef,1523,2452,ATEN,LeahHarper,2022-08-02 20:49:47+00:00
Belize;2019;House Reef;5;measured.JPG,10/1/19,CBC House Reef,Patch Reef,1863,578,Tn Tf,LeahHarper,2022-08-02 20:49:47+00:00
Belize;2019;House Reef;5;measured.JPG,10/1/19,CBC House Reef,Patch Reef,1874,513,Tn Tf,LeahHarper,2022-08-02 20:49:47+00:00
Belize;2019;House Reef;5;measured.JPG,10/1/19,CBC House Reef,Patch Reef,2133,484,Tn Tf,LeahHarper,2022-08-02 20:49:47+00:00
Belize;2019;House Reef;5;measured.JPG,10/1/19,CBC House Reef,Patch Reef,2133,508,Tn Tf,LeahHarper,2022-08-02 20:49:47+00:00
Belize;2019;House Reef;5;measured.JPG,10/1/19,CBC House Reef,Patch Reef,2125,1163,PAST,LeahHarper,2022-08-02 20:49:47+00:00
Belize;2019;House Reef;5;measured.JPG,10/1/19,CBC House Reef,Patch Reef,2243,942,PAST,LeahHarper,2022-08-02 20:49:47+00:00
Belize;2019;House Reef;5;measured.JPG,10/1/19,CBC House Reef,Patch Reef,1928,1241,Tn Tf,LeahHarper,2022-08-02 20:49:47+00:00
Belize;2019;House Reef;5;measured.JPG,10/1/19,CBC House Reef,Patch Reef,2190,2804,OANN,LeahHarper,2022-08-02 20:49:47+00:00
Belize;2019;House Reef;8;measured.JPG,10/1/19,CBC House Reef,Patch Reef,25,580,Tn Tf,LeahHarper,2022-08-02 20:54:34+00:00
Belize;2019;House Reef;8;measured.JPG,10/1/19,CBC House Reef,Patch Reef,82,45,GORGO,LeahHarper,2022-08-02 20:54:34+00:00
Belize;2019;House Reef;8;measured.JPG,10/1/19,CBC House Reef,Patch Reef,321,758,Tn Tf,LeahHarper,2022-08-02 20:54:34+00:00
Belize;2019;House Reef;8;measured.JPG,10/1/19,CBC House Reef,Patch Reef,173,1137,Tn Tf,LeahHarper,2022-08-02 20:54:34+00:00
Belize;2019;House Reef;8;measured.JPG,10/1/19,CBC House Reef,Patch Reef,73,1256,Tn Tf,LeahHarper,2022-08-02 20:54:34+00:00
Belize;2019;House Reef;8;measured.JPG,10/1/19,CBC House Reef,Patch Reef,175,1726,Tn Tf,LeahHarper,2022-08-02 20:54:34+00:00
Belize;2019;House Reef;8;measured.JPG,10/1/19,CBC House Reef,Patch Reef,277,1560,Tn Tf,LeahHarper,2022-08-02 20:54:34+00:00
Belize;2019;House Reef;8;measured.JPG,10/1/19,CBC House Reef,Patch Reef,64,1925,Tn Tf,LeahHarper,2022-08-02 20:54:34+00:00
Belize;2019;House Reef;8;measured.JPG,10/1/19,CBC House Reef,Patch Reef,38,2851,SSID,LeahHarper,2022-08-02 20:54:34+00:00
Belize;2019;House Reef;8;measured.JPG,10/1/19,CBC House Reef,Patch Reef,864,140,Macro,LeahHarper,2022-08-02 20:54:34+00:00
Belize;2019;House Reef;8;measured.JPG,10/1/19,CBC House Reef,Patch Reef,665,671,THAL,LeahHarper,2022-08-02 20:54:34+00:00
Belize;2019;House Reef;8;measured.JPG,10/1/19,CBC House Reef,Patch Reef,521,1392,Sand,LeahHarper,2022-08-02 20:54:34+00:00
Belize;2019;House Reef;8;measured.JPG,10/1/19,CBC House Reef,Patch Reef,474,1763,Tn Tf,LeahHarper,2022-08-02 20:54:34+00:00
Belize;2019;House Reef;8;measured.JPG,10/1/19,CBC House Reef,Patch Reef,731,2555,Tn Tf,LeahHarper,2022-08-02 20:54:34+00:00
Belize;2019;House Reef;8;measured.JPG,10/1/19,CBC House Reef,Patch Reef,742,2591,Tn Tf,LeahHarper,2022-08-02 20:54:34+00:00
Belize;2019;House Reef;8;measured.JPG,10/1/19,CBC House Reef,Patch Reef,622,2700,Tn Tf,LeahHarper,2022-08-02 20:54:34+00:00
Belize;2019;House Reef;8;measured.JPG,10/1/19,CBC House Reef,Patch Reef,647,2644,Tn Tf,LeahHarper,2022-08-02 20:54:34+00:00
Belize;2019;House Reef;8;measured.JPG,10/1/19,CBC House Reef,Patch Reef,1325,929,Sand,LeahHarper,2022-08-02 20:54:34+00:00
Belize;2019;House Reef;8;measured.JPG,10/1/19,CBC House Reef,Patch Reef,917,1075,BRIA,LeahHarper,2022-08-02 20:54:34+00:00
Belize;2019;House Reef;8;measured.JPG,10/1/19,CBC House Reef,Patch Reef,1161,986,Tn Tf,LeahHarper,2022-08-02 20:54:34+00:00
Belize;2019;House Reef;8;measured.JPG,10/1/19,CBC House Reef,Patch Reef,1295,1732,Tn Tf,LeahHarper,2022-08-02 20:54:34+00:00
Belize;2019;House Reef;8;measured.JPG,10/1/19,CBC House Reef,Patch Reef,1013,2545,LSUB_RUB,LeahHarper,2022-08-02 20:54:34+00:00
Belize;2019;House Reef;8;measured.JPG,10/1/19,CBC House Reef,Patch Reef,1759,25,Tn Tf,LeahHarper,2022-08-02 20:54:34+00:00
Belize;2019;House Reef;8;measured.JPG,10/1/19,CBC House Reef,Patch Reef,1770,1025,Sand,LeahHarper,2022-08-02 20:54:34+00:00
Belize;2019;House Reef;8;measured.JPG,10/1/19,CBC House Reef,Patch Reef,1774,1397,Sand,LeahHarper,2022-08-02 20:54:34+00:00
Belize;2019;House Reef;8;measured.JPG,10/1/19,CBC House Reef,Patch Reef,1543,1774,LSUB_RUB,LeahHarper,2022-08-02 20:54:34+00:00
Belize;2019;House Reef;8;measured.JPG,10/1/19,CBC House Reef,Patch Reef,1672,1835,LSUB_RUB,LeahHarper,2022-08-02 20:54:34+00:00
Belize;2019;House Reef;8;measured.JPG,10/1/19,CBC House Reef,Patch Reef,1694,2070,Tn Tf,LeahHarper,2022-08-02 20:54:34+00:00
Belize;2019;House Reef;8;measured.JPG,10/1/19,CBC House Reef,Patch Reef,1677,2363,LSUB_RUB,LeahHarper,2022-08-02 20:54:34+00:00
Belize;2019;House Reef;8;measured.JPG,10/1/19,CBC House Reef,Patch Reef,1734,2877,Tn Tf,LeahHarper,2022-08-02 20:54:34+00:00
Belize;2019;House Reef;8;measured.JPG,10/1/19,CBC House Reef,Patch Reef,1731,2898,Tn Tf,LeahHarper,2022-08-02 20:54:34+00:00
Belize;2019;House Reef;8;measured.JPG,10/1/19,CBC House Reef,Patch Reef,1568,2824,Tn Tf,LeahHarper,2022-08-02 20:54:34+00:00
Belize;2019;House Reef;8;measured.JPG,10/1/19,CBC House Reef,Patch Reef,2024,117,Tn Tf,LeahHarper,2022-08-02 20:54:34+00:00
Belize;2019;House Reef;8;measured.JPG,10/1/19,CBC House Reef,Patch Reef,1837,159,Tn Tf,LeahHarper,2022-08-02 20:54:34+00:00
Belize;2019;House Reef;8;measured.JPG,10/1/19,CBC House Reef,Patch Reef,1938,159,Tn Tf,LeahHarper,2022-08-02 20:54:34+00:00
Belize;2019;House Reef;8;measured.JPG,10/1/19,CBC House Reef,Patch Reef,1987,721,Tn Tf,LeahHarper,2022-08-02 20:54:34+00:00
Belize;2019;House Reef;8;measured.JPG,10/1/19,CBC House Reef,Patch Reef,1806,1154,Tn Tf,LeahHarper,2022-08-02 20:54:34+00:00
Belize;2019;House Reef;8;measured.JPG,10/1/19,CBC House Reef,Patch Reef,2026,2146,Tn Tf,LeahHarper,2022-08-02 20:54:34+00:00
Belize;2019;House Reef;8;measured.JPG,10/1/19,CBC House Reef,Patch Reef,1999,2762,Tn Tf,LeahHarper,2022-08-02 20:54:33+00:00
Belize;2019;House Reef;8;measured.JPG,10/1/19,CBC House Reef,Patch Reef,2054,2926,Tn Tf,LeahHarper,2022-08-02 20:54:33+00:00
Belize;2019;House Reef;9;measured.JPG,10/1/19,CBC House Reef,Patch Reef,410,423,GORGO,LeahHarper,2022-08-02 21:12:36+00:00
Belize;2019;House Reef;9;measured.JPG,10/1/19,CBC House Reef,Patch Reef,342,863,Tn Tf,LeahHarper,2022-08-02 21:12:36+00:00
Belize;2019;House Reef;9;measured.JPG,10/1/19,CBC House Reef,Patch Reef,166,1033,Tn Tf,LeahHarper,2022-08-02 21:12:36+00:00
Belize;2019;House Reef;9;measured.JPG,10/1/19,CBC House Reef,Patch Reef,250,965,GORGO,LeahHarper,2022-08-02 21:12:36+00:00
Belize;2019;House Reef;9;measured.JPG,10/1/19,CBC House Reef,Patch Reef,147,1075,Hal_spp,LeahHarper,2022-08-02 21:12:36+00:00
Belize;2019;House Reef;9;measured.JPG,10/1/19,CBC House Reef,Patch Reef,101,1439,GVEN,LeahHarper,2022-08-02 21:12:36+00:00
Belize;2019;House Reef;9;measured.JPG,10/1/19,CBC House Reef,Patch Reef,328,1893,Tn Tf,LeahHarper,2022-08-02 21:12:36+00:00
Belize;2019;House Reef;9;measured.JPG,10/1/19,CBC House Reef,Patch Reef,195,2773,Tn Tf,LeahHarper,2022-08-02 21:12:36+00:00
Belize;2019;House Reef;9;measured.JPG,10/1/19,CBC House Reef,Patch Reef,772,42,Tn Tf,LeahHarper,2022-08-02 21:12:36+00:00
Belize;2019;House Reef;9;measured.JPG,10/1/19,CBC House Reef,Patch Reef,534,584,GORGO,LeahHarper,2022-08-02 21:12:36+00:00
Belize;2019;House Reef;9;measured.JPG,10/1/19,CBC House Reef,Patch Reef,770,111,Tk Tf,LeahHarper,2022-08-02 21:12:36+00:00
Belize;2019;House Reef;9;measured.JPG,10/1/19,CBC House Reef,Patch Reef,800,1136,Tn Tf,LeahHarper,2022-08-02 21:12:36+00:00
